"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g32129.t1",7649.02515007229,2.6122886017931,0.169498117922754,15.4119032931305,1.36142266674676e-53,5.52056891365811e-51
"g32144.t1",944.761431014249,-1.10391480758654,0.28016342708852,-3.94025308391785,8.13956917053308e-05,0.000627830627460819
"g32149.t1",603.74106789253,-0.724090372934555,0.218483118314587,-3.31417080880346,0.00091915339489357,0.00532316635838898
"g32150.t1",1582.27454564966,-0.578863273129553,0.205396567818197,-2.81827140189569,0.00482829784951818,0.022047252677832
"g32166.t1",389.052617016886,-1.87656658006883,0.245495467840347,-7.64399683862687,2.1058057921794e-14,8.33077315832923e-13
"g32167.t1",3703.22354269767,0.428960141829084,0.170281495037353,2.51912365307215,0.0117647332959645,0.0462443419914768
"g32169.t1",3299.46580777506,1.00210470148766,0.237159068580243,4.2254538588247,2.38459683360051e-05,0.000210862246485204
"g32182.t1",392.677292751776,-2.19005429424362,0.35800781118334,-6.11733662180367,9.51522316746334e-10,1.95894549126707e-08
"g32185.t1",2068.24158102431,0.536617053210517,0.194088361331274,2.76480799533677,0.00569563099078129,0.025375002656202
"g32186.t1",4692.32586381852,0.536299564807849,0.179130315570094,2.99390732998511,0.00275429586414889,0.0136474606161283
"g32188.t1",22.6083093008375,-2.91698112695991,0.918921134178611,-3.17435416214177,0.0015017033403756,0.00811920939363074
"g32190.t1",4266.73091638902,0.687793853614646,0.21658765726934,3.17559117766038,0.00149531521781219,0.00809044983704534
"g32191.t1",952.334379610752,0.820284109403876,0.282637222611324,2.90225081404763,0.0037049177999971,0.0175091099692683
"g32192.t1",1110.25778513425,0.787922099001226,0.229267241812372,3.43669724803531,0.000588853411849711,0.00360228536537803
"g32193.t2",259.739834113817,3.9135705929968,0.347888120898881,11.2495091320878,2.32884492732897e-29,3.2050551884719e-27
"g32198.t1",78.2105766667472,-1.40344756023736,0.448219817446657,-3.13115910008683,0.00174117803784478,0.009212178677395
"g32211.t1",77.0598909082106,-1.22445728492189,0.443463227744926,-2.7611247298867,0.00576026726833026,0.0256227520331525
"g32220.t1",10901.6690281497,-1.42758187115105,0.188468979984546,-7.5746251254085,3.60166114006656e-14,1.38386668644046e-12
"g32222.t1",1407.19197814175,-0.702226915482121,0.184514969620275,-3.80579915508903,0.000141347052248786,0.00102546609024455
"g32240.t1",5568.158744074,-0.442125782113564,0.176782293697048,-2.50096190555846,0.0123856500306007,0.0481763173852142
"g32255.t1",54.0675701800286,1.2910903217872,0.513154186558133,2.51598906450885,0.0118698865688577,0.0466092658145635
"g32257.t1",37520.678128505,-1.01255160168086,0.180369372886581,-5.61376682457926,1.97968947470487e-08,3.27658808976663e-07
"g32259.t1",324.93342295043,-0.829453908008109,0.258755805074026,-3.20554705147896,0.00134806005208201,0.00742102973640688
"g32263.t1",859.54571913627,0.688090860857845,0.268095666167529,2.56658703474851,0.0102704847092789,0.0413807960926729
"g32265.t1",454.365090829885,-1.4238772959087,0.263793280620622,-5.39770115659797,6.75001754218645e-08,1.01351014704798e-06
"g32274.t1",1016.04394284151,0.58536862964754,0.193450083589514,3.02594146658342,0.00247860280088177,0.0124826153032653
"g32283.t1",302.468432018384,0.777418415903281,0.302204705004703,2.57248945178132,0.0100970032725467,0.0408121663070472
"g32285.t1",5649.9919269704,-0.977596033216247,0.181010048960164,-5.40078320972883,6.63505706033858e-08,1.00045734213923e-06
"g32293.t1",2868.78109258526,-0.716297401659391,0.17079729366668,-4.19384514989614,2.74265243348735e-05,0.000239354924902501
"g32299.t1",668.274524956519,3.57234508830888,0.318325162303981,11.2223145115293,3.16867078154016e-29,4.28927559345216e-27
"g32304.t1",13881.8303262263,0.663064535324725,0.198986298698878,3.33221201489921,0.000861585909440271,0.0050399002657315
"g32309.t1",99.9822844373921,1.17753098476896,0.456886772260017,2.57729279170031,0.00995775636276282,0.0403607002063275
"g32316.t1",1119.58429299054,-0.504775826245875,0.193680189597352,-2.60623364369515,0.0091543992752461,0.0376414770539339
"g32333.t1",1595.79202845223,-1.33121170214612,0.229029284010455,-5.81240825992079,6.15804328621448e-09,1.11158065932717e-07
