"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g22735.t1",1568.343006721,-1.06545858811749,0.210700688304705,-5.05673995035401,4.26484165372358e-07,5.53405852987172e-06
"g22750.t1",182.649686747946,-1.03913019111392,0.302914088438433,-3.43044523439235,0.000602591599280505,0.00367444952643977
"g22751.t2",113.691312837709,-1.44364226550408,0.397982120967411,-3.62740482410337,0.000286284251285729,0.00191316738616726
"g22755.t1",19.0879771111786,-5.13686151941842,1.3443990120017,-3.82093520864021,0.000132946578462049,0.000971348424619118
"g22756.t1",106.19335072104,-7.65748736241095,1.10078460932178,-6.95639028522476,3.49101893775776e-12,1.02289107146585e-10
"g22757.t1",4107.29702566983,-4.73319303661683,0.316140730319573,-14.9717913026653,1.12256419407876e-50,4.11148189018396e-48
"g22758.t1",380.354651226989,-1.78886995961144,0.329398337909413,-5.43071944735615,5.61273128986598e-08,8.5424867379542e-07
"g22776.t1",62.825428067193,-6.88922604900753,1.13789832056935,-6.05434239990835,1.40992431939353e-09,2.82582183978714e-08
"g22781.t1",316.55756867994,-1.66559583659233,0.431727749399269,-3.85797725281717,0.000114329285349482,0.000848982803046446
"g22832.t1",151.101252413414,-1.64537268237438,0.513500005981377,-3.20423108706653,0.00135423732817384,0.00745054976981029
"g22841.t1",7414.16518711626,-1.84878198834438,0.278695683542875,-6.63369437532017,3.27387356415765e-11,8.33553411102545e-10
"g22864.t1",72.0861101195526,-1.40158967902654,0.548154227041592,-2.55692578818733,0.0105601743911593,0.0423825450820865
"g22882.t1",94.9388970215298,-3.27165444531657,0.452240977104325,-7.23431668281101,4.67878853172865e-13,1.53092118124631e-11
"g22885.t1",153.101046365234,-3.35773873055403,0.382732311371335,-8.77307358378814,1.738543451664e-18,1.08161218357222e-16
"g22888.t1",429.902348123684,-1.92911898108839,0.40749185150937,-4.73412897446374,2.19997806151379e-06,2.44219909594014e-05
"g22891.t1",317.908520493507,-3.5802137712266,0.34638952090919,-10.335802774372,4.85331224892735e-25,4.9200452923501e-23
"g22899.t1",2158.86960028573,-1.20331092606901,0.354514420720911,-3.39425099724309,0.000688165890368518,0.00412754121460335
"g22919.t1",8575.00982293516,-1.55061168297398,0.205424110162439,-7.5483431898419,4.40830049609105e-14,1.68241491874346e-12
"g22949.t1",19159.0114974598,-1.03297349093404,0.257599635897117,-4.00999592773726,6.07197950542371e-05,0.000484308080818973
"g22976.t1",104.183151706305,-1.01070255241833,0.381554027241615,-2.64891071842445,0.00807516614726842,0.0340521583792333
"g22978.t1",602.42595475641,-2.15951964918544,0.230738463318689,-9.35916629644351,8.03683245505404e-21,6.12417420769688e-19
"g22980.t1",3974.68484645864,-1.25389525957557,0.192594636262555,-6.51054091592765,7.48806683646124e-11,1.80892576300385e-09
"g22985.t1",132.399608811471,-1.45226275682022,0.442182145935109,-3.28430889887928,0.00102232803737495,0.00583878900219072
"g23038.t1",634.396196727558,-1.27648276950354,0.217310169357242,-5.87401304448433,4.25369878944985e-09,7.90450017273545e-08
"g23039.t1",692.53650917685,-3.1880199773724,0.258743364156875,-12.3211661398957,6.96793385040521e-35,1.35237471688036e-32
"g23074.t1",669.27157819832,-1.71808011371592,0.220980695591614,-7.774797292208,7.55683169979901e-15,3.17191375672895e-13
"g23083.t1",362.832522382249,-1.05055089517566,0.322568657901052,-3.25682880045312,0.00112664361939011,0.00636571866362545
"g23102.t1",741.934698993587,-2.23729298968655,0.260180000057152,-8.59901986776501,8.03997690211087e-18,4.58723104254105e-16
"g23112.t1",137.36681373132,-1.05088938274097,0.350283836463671,-3.00010812188865,0.00269883785903374,0.0134279601452538
"g23131.t1",358.822364361629,-1.00076147222436,0.316868703185523,-3.15828436877349,0.0015870066721927,0.00852359212680982
"g23140.t1",193.737312639904,-1.46249914887756,0.350800992850868,-4.16902796366741,3.0590146007995e-05,0.000262996532585023
"g23169.t1",2018.25696663842,-1.98625728236207,0.332180999908934,-5.97944278241861,2.23902188825351e-09,4.37553434065926e-08
"g23189.t1",79.2647061102148,-1.10835228615008,0.435754296825159,-2.54352577639594,0.0109739959728077,0.0437035251754677
"g23204.t1",72.5572956070322,-1.50935523364927,0.442552960885774,-3.41056408396473,0.000648286473979747,0.00391627806627616
"g23216.t1",375.434896622722,-1.28963159501629,0.262265990333194,-4.91726583907386,8.77613367824029e-07,1.06628380719893e-05
"g23293.t1",147.412462524293,-3.56337895411525,0.41258264930696,-8.63676395529691,5.78276943316516e-18,3.35844317872927e-16
"g23295.t1",43.5571009650212,-3.56494666177074,0.695885250410455,-5.12289441350859,3.00880852754656e-07,4.01561768925114e-06
"g23302.t1",4973.11081424489,-1.0338806675599,0.247188782847515,-4.18255495111881,2.88251315984012e-05,0.00024963069540408
"g23381.t1",745.062990530074,-1.79866836373437,0.300867132709892,-5.97828133480009,2.25504044510572e-09,4.39891943146215e-08
"g23434.t1",363.304013081799,-2.61844147905927,0.25821450469462,-10.1405669761116,3.64975043454887e-24,3.43894327252015e-22
"g23451.t1",65.2816542849727,-2.14513754027035,0.503043121846851,-4.26432138142509,2.0051066910354e-05,0.000181909559488741
"g23457.t1",9.01732285675388,-6.54686517352159,1.92653110124016,-3.39826601777007,0.000678144442959048,0.00407604658833088
"g23528.t1",2505.78722731518,-1.13261570839279,0.229440364304869,-4.93642743213143,7.95666239805635e-07,9.79825866242211e-06
"g23602.t1",176.976459945791,-1.41934843605,0.432435029012215,-3.28222354995647,0.00102991918922285,0.00587918676442247
"g23629.t1",84.7242315116343,-1.15320179957046,0.43056448321075,-2.67834864355496,0.00739861621376425,0.0316360081108661
"g23641.t1",518.30688686908,-1.75256360438372,0.230296207855648,-7.61004108883221,2.74008797569374e-14,1.07464452076085e-12
"g23672.t1",70.1555989274031,-1.18260024741325,0.450061016621589,-2.62764426097268,0.00859783769451223,0.0358040891925516
"g23769.t1",333.168079904281,-1.33302908994578,0.328175058338452,-4.06194516029004,4.86655108757665e-05,0.000399240036476483
"g23772.t1",151.77585443196,-1.17666191956861,0.341951835169047,-3.44101653669123,0.000579533112900536,0.00355869062405229
"g23839.t1",188.242233834069,-1.46702247565212,0.404134250710013,-3.63003747659285,0.000283380072281163,0.00189710928106151
"g23843.t1",107.628497383313,-1.03023520277747,0.376253304080133,-2.73814260660434,0.00617872768755742,0.0271862216884026
"g23981.t1",1079.92743426572,-1.77143710658208,0.201145735342897,-8.80673459749109,1.2884427700898e-18,8.12721067311088e-17
"g24336.t1",305.903948253795,-1.05473668431807,0.273411507322882,-3.85768943906408,0.000114463956851132,0.000849704979462405
"g24357.t1",2680.35766074841,-1.2320149127697,0.253578082765036,-4.85852286339462,1.18264753953659e-06,1.3857358270277e-05
"g24386.t1",14.9272060077317,-2.61272049259993,0.982268172086745,-2.65988511777739,0.00781673085559,0.0331656061787627
"g24410.t1",137.419018947906,-1.0522508629044,0.370914283601269,-2.83691113938218,0.00455522879244949,0.0209562673052964
"g24428.t1",40.9332935979375,-1.95552699218682,0.589561368051303,-3.3169184722033,0.000910161713899324,0.00528186869389876
"g24455.t1",213.916962771284,-1.93800077377081,0.39952754685687,-4.85073129254112,1.23007098544223e-06,1.43537779740093e-05
"g24529.t1",2107.48087986707,-3.32968652321159,0.34932349054143,-9.53181395860549,1.54558578429553e-21,1.23147936806256e-19
"g24581.t1",62.5902696288761,-2.64079525555725,0.506547940487085,-5.21331752532232,1.85492987520718e-07,2.5652708651769e-06
"g24595.t1",66.1496968620939,-1.40377681619158,0.478866149630665,-2.93145969343265,0.00337373143143676,0.0161625935327143
"g24644.t1",174.903120009624,-1.01870037069763,0.324093404894204,-3.1432307949314,0.00167094035308219,0.00889653306864955
"g24668.t1",53.0947300857955,-1.60210753251249,0.538310193303023,-2.97617907378291,0.00291864381266527,0.0142960663714415
"g24676.t1",10.9216121513874,-6.82323524284958,1.83075396751233,-3.72700830582994,0.00019376607551561,0.00136145560075723
"g24677.t1",553.718436902,-2.37017992569866,0.236022852697814,-10.0421628609551,9.94688344852775e-24,9.10781569956323e-22
"g24747.t1",256.094111300152,-2.5213776744853,0.623823666971961,-4.04181150536346,5.30398615544689e-05,0.000430153277206743
"g24750.t1",571.291973924373,-1.11363728452272,0.333832193970488,-3.3359193769705,0.000850178155676034,0.00498343974163432
"g24751.t1",2599.24248248021,-2.21072323493996,0.341357484509392,-6.47626999629808,9.40177516692985e-11,2.2473211630594e-09
