"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g271.t1",811.471195482334,-0.433494290439505,0.225315762510198,-1.92394125297774,0.0543619475738348,0.160207069635698
"g272.t1",0,NA,NA,NA,NA,NA
"g273.t1",548.668356419322,-0.00846252246204955,0.257297346712675,-0.0328900494706605,0.973762267876448,0.989818873244407
"g274.t1",0,NA,NA,NA,NA,NA
"g275.t1",2226.43723458763,1.39501944246384,0.287826761251723,4.84673293197989,1.25511205023359e-06,1.56070139872291e-05
"g276.t1",790.002416156001,0.96357057256313,0.239028799963413,4.03119026958517,5.54950940887876e-05,0.000468154266114461
"g277.t1",77.0111768153563,1.05473231368318,0.416596112867808,2.53178625797179,0.0113483144301146,0.0464037683465687
"g278.t1",0.334336880192598,-1.67594078019056,4.94823105126457,-0.338694932154039,0.734839558814972,NA
"g279.t1",12.1149608052595,-1.20434947137336,0.970914940713811,-1.24042737511891,0.214817360847291,0.434292828364602
"g280.t1",589.110311571668,-2.47629372077436,0.230089158363059,-10.7623224770417,5.18467714864067e-27,7.02279193397951e-25
"g281.t1",525.690809474018,1.35524812944531,0.26835930529381,5.05012534579912,4.41520253525833e-07,6.06056195040526e-06
"g282.t1",562.032723984069,0.288034846641977,0.212210370536678,1.35730806139935,0.174683346959221,0.376328422872935
"g283.t1",107.208356570861,0.507909011835886,0.393614397153573,1.2903720379865,0.196921515833649,0.409967354271441
"g284.t1",0,NA,NA,NA,NA,NA
"g285.t1",3.40421756079718,-3.40331099129857,2.22284839533942,-1.53105852762347,0.125754928370346,NA
"g286.t1",70.8382356835659,-0.0709796374336502,0.424744245757469,-0.167111475064408,0.867282337183929,0.944331591071095
"g287.t1",269.79616056949,-1.43888649790487,0.399325828917052,-3.603289328434,0.000314215434977397,0.00213209131162829
"g288.t1",0,NA,NA,NA,NA,NA
"g289.t1",0.839926897138033,-3.1310997031767,3.96808807170398,-0.789070113010909,0.430071028797748,NA
"g290.t1",0,NA,NA,NA,NA,NA
"g291.t1",0,NA,NA,NA,NA,NA
"g292.t1",5.2282801431126,-3.46905446205046,1.79049143610847,-1.93748732448017,0.0526858013420413,0.156423229046532
"g293.t1",0,NA,NA,NA,NA,NA
"g294.t1",0,NA,NA,NA,NA,NA
"g295.t1",21.2816921936533,0.459220523740414,0.749931440004499,0.612350008605665,0.540306209546142,0.754690630715044
"g296.t1",1289.6537246873,-2.0865782949233,0.316464481739091,-6.59340436391714,4.29853696554344e-11,1.15289652088305e-09
"g297.t1",353.920602520224,-0.62307553488835,0.249957467787714,-2.49272622419715,0.0126766548057373,0.0508885581642432
"g298.t1",509.260034558204,0.230123571655462,0.239970007300421,0.95896805706793,0.337574837383303,0.576645722773175
"g299.t1",0,NA,NA,NA,NA,NA
"g299.t2",0,NA,NA,NA,NA,NA
"g300.t1",1421.55184468829,0.352403356051989,0.19927781568546,1.76840234242743,0.0769936652599404,0.208865043684816
"g301.t1",1568.64382860353,0.237624342327635,0.208144893325087,1.14162946076465,0.253608072812651,0.483487391711611
"g302.t1",132.225421047287,-0.615945079769948,0.356457165343327,-1.72796380506671,0.0839947137580958,0.223222377863784
"g303.t1",0,NA,NA,NA,NA,NA
"g304.t1",120.127366857197,0.424131556158404,0.359877301596734,1.17854489370844,0.238579445793213,0.465150242146329
"g305.t1",12.11850467131,0.0549960100098433,0.973639110911728,0.0564850049607645,0.954955440760765,0.983012024814357
"g306.t2",8.74738890620436,0.760782916016976,1.13547968126912,0.670010153917198,0.502851317351614,0.725308754604377
"g306.t3",0,NA,NA,NA,NA,NA
"g306.t4",0,NA,NA,NA,NA,NA
"g306.t1",0,NA,NA,NA,NA,NA
"g307.t1",177.932290541356,0.159725931682779,0.340033545695115,0.469735806084246,0.638543782797226,0.821059881676359
"g308.t1",0,NA,NA,NA,NA,NA
"g309.t1",0,NA,NA,NA,NA,NA
"g309.t2",0,NA,NA,NA,NA,NA
"g310.t1",0,NA,NA,NA,NA,NA
"g310.t2",0,NA,NA,NA,NA,NA
"g310.t3",0,NA,NA,NA,NA,NA
"g311.t1",944.740393373056,0.0256462561447802,0.193179628276841,0.132758595580416,0.894384300369183,0.958659965015234
"g312.t1",0,NA,NA,NA,NA,NA
"g313.t1",216.535830151816,0.0589965046675462,0.296842899583041,0.19874655836611,0.842461002136516,0.933155066924357
"g314.t1",63.3017262821938,2.7282009907896,0.512677481492638,5.32147615074992,1.02928606624749e-07,1.61102718087007e-06
"g315.t1",135.764407028112,0.819981080830272,0.371798125590903,2.20544705416969,0.0274227392409123,0.0944512290151173
"g316.t1",70.1546878554665,1.1676796909355,0.447261952968403,2.61072886523391,0.00903494943479627,0.0382290188560329
"g317.t1",180.203277521087,-0.89749531411719,0.344114701778488,-2.60812836382365,0.00910388077864661,0.0384753297350298
"g318.t1",187.826022021557,-1.39886423604956,0.352470628110037,-3.96873987358984,7.22537019163015e-05,0.000588773355342938
"g319.t1",0,NA,NA,NA,NA,NA
"g320.t1",2.35125068576562,-4.61356846778204,2.6906983016498,-1.7146361095011,0.0864119640391136,NA
"g321.t1",0,NA,NA,NA,NA,NA
"g321.t2",0,NA,NA,NA,NA,NA
"g322.t1",0,NA,NA,NA,NA,NA
"g323.t1",17.7075548585593,-0.711759697407662,0.831738240327148,-0.855749637202812,0.392136277855839,0.632902395471028
"g324.t1",11111.7624808306,1.67231411178897,0.292844429522542,5.71058877409937,1.12585990324431e-08,2.06362933924873e-07
"g325.t1",1.42909059636485,0.0724243007546492,2.91040168067134,0.0248846409193741,0.980146978212368,NA
"g326.t1",426.082019233728,-0.033181286878472,0.251135081493344,-0.132125255783316,0.894885219805039,0.95886283477319
"g327.t1",0.668673760385195,-2.75932805938476,4.867134570648,-0.566930710324986,0.570761258386673,NA
"g328.t1",0,NA,NA,NA,NA,NA
"g329.t1",0,NA,NA,NA,NA,NA
"g330.t1",0,NA,NA,NA,NA,NA
"g331.t1",0,NA,NA,NA,NA,NA
"g332.t1",15.8397875786609,2.09663924886739,0.887752367766696,2.36173884181449,0.018189450861534,0.068070582659402
